IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;2;INC000007561735;1;170;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007561791;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007561909;1;252;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562126;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562136;1;126;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562191;1;101;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562199;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562207;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562216;1;91;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562258;1;137;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007562301;1;62;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562303;1;145;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562306;1;12;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562311;1;40;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562328;1;56;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562348;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562354;1;12;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562357;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562359;1;67;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562366;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562368;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562372;1;57;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562378;1;165;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562379;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562388;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562389;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562396;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562397;1;298;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562398;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562399;1;117;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562400;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562406;1;8;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007562417;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562418;1;9;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562425;1;92;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562440;1;120;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562444;1;269;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562446;1;14;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562456;1;32;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562459;1;172;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562464;1;3;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007562465;1;271;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562467;1;7;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007562469;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562485;1;112;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562486;1;26;300;No Vencido;0;Cerrado;
