NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007530444;07/01/2025 20:19:57;07/01/2025 21:07:39;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Critico;0;Cerrado;07/01/2025 20:09:59;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007530444;07/01/2025 21:07:40;09/01/2025 11:54:49;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Critico;0;Cerrado;07/01/2025 20:09:59;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007531467;08/01/2025 08:36:45;08/01/2025 08:38:50;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;2;Cerrado;08/01/2025 08:36:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007531467;08/01/2025 08:38:51;08/01/2025 08:47:49;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;08/01/2025 08:36:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007531677;08/01/2025 12:41:45;08/01/2025 12:43:21;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;2;Cerrado;08/01/2025 12:41:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007531677;08/01/2025 12:43:22;08/01/2025 12:45:10;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;08/01/2025 12:41:45;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007531833;08/01/2025 15:07:32;08/01/2025 17:33:53;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;146;Cerrado;08/01/2025 13:14:59;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007531833;08/01/2025 17:33:54;31/01/2025 23:59:59;N2_DEVOPS_PCRM_TEF;Baja;Pendiente;NO;;Bajo;0;Cerrado;08/01/2025 13:14:59;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007532708;09/01/2025 04:11:45;09/01/2025 05:05:28;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;54;Cerrado;09/01/2025 04:11:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007532838;09/01/2025 08:51:44;09/01/2025 08:58:45;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;7;Cerrado;09/01/2025 08:51:44;44;01_2025;
