IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;ULTIMO_GRUPO;PRIORIDAD;IMPACTO;
44;NTTDATA;2025;4;INC000007637241;2;495;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007637596;2;290;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007637988;2;130;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007638759;2;19;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007639711;2;43;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007639823;2;904;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;4;INC000007641390;2;2;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007641513;2;308;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;4;INC000007642969;2;0;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007642975;2;0;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;4;INC000007643233;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007643580;2;656;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007644560;2;39;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007644757;2;51;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007645407;2;4;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007645799;2;37;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007646241;2;67;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007646732;2;9;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007646955;2;124;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;4;INC000007647422;2;227;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007647567;2;600;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;4;INC000007620826;2;6;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;4;INC000007626081;2;35;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007626493;2;0;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007627150;2;30;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007627386;2;24;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007628160;2;0;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007628469;2;0;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007630812;2;100;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007633576;2;34;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;4;INC000007638052;2;195;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Alto;
44;NTTDATA;2025;4;INC000007640711;2;293;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;4;INC000007617381;3;337;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;4;INC000007618626;3;31;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;4;INC000007621436;3;0;4800;No Vencido;0;Asignado;N3_EVERIS_WEBAPO;Baja;Bajo;
