NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007622186;07/04/2025 15:16:11;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;04/04/2025 17:54:21;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007622462;08/04/2025 02:29:16;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;05/04/2025 09:31:14;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007623322;10/04/2025 17:48:01;20/05/2025 13:38:18;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/04/2025 11:22:39;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007623969;08/04/2025 02:31:06;16/05/2025 17:13:13;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;07/04/2025 15:52:17;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007627308;11/04/2025 12:14:42;23/05/2025 17:40:59;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/04/2025 14:22:39;44;05_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;5;2025;INC000007627386;10/04/2025 15:19:29;12/05/2025 11:43:36;N2_DEVOPS_PCRM_TEF;Baja;Pendiente;NO;;Critico;0;Cerrado;10/04/2025 14:22:50;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007627479;17/04/2025 16:38:25;12/05/2025 12:13:34;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/04/2025 15:55:47;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007627762;11/04/2025 12:18:07;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;10/04/2025 19:38:08;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007628395;14/04/2025 16:48:03;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;11/04/2025 12:54:01;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007628505;14/04/2025 16:48:32;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;11/04/2025 14:25:48;44;05_2025;
