IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;6;INC000007683748;1;128;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683749;1;94;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683751;1;103;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683753;1;220;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683754;1;111;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683756;1;217;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683761;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683764;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683770;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683779;1;123;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683781;1;108;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683782;1;93;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683785;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683786;1;155;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683787;1;72;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683790;1;91;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683791;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683800;1;155;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683803;1;164;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683808;1;75;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683809;1;146;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683810;1;148;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683811;1;142;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683815;1;155;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683817;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683820;1;142;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683821;1;116;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683823;1;27;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683826;1;1;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683828;1;99;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683832;1;177;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683833;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683835;1;49;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683840;1;181;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683843;1;85;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683844;1;90;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683845;1;120;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683847;1;133;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683857;1;148;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683862;1;109;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683863;1;45;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683864;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683865;1;118;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683869;1;156;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683876;1;123;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683883;1;151;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683884;1;163;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683885;1;125;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683887;1;160;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683888;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683891;1;29;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683893;1;58;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683895;1;73;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683897;1;155;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683898;1;148;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683902;1;116;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683905;1;145;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683907;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683908;1;201;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683917;1;111;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683918;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683919;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683924;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683934;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683941;1;135;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007683942;1;159;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684161;1;48;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684243;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684245;1;79;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684250;1;68;300;No Vencido;0;Cerrado;
