IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;4;INC000007620079;1;9;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620111;1;134;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620125;1;43;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620128;1;22;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620133;1;19;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620139;1;125;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620144;1;68;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620152;1;69;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620154;1;98;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620161;1;132;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620169;1;108;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620177;1;103;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620179;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620204;1;80;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620216;1;84;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620219;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620220;1;145;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620224;1;48;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620230;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620232;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620241;1;32;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620257;1;167;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620261;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620262;1;19;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620263;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620267;1;89;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620268;1;23;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620270;1;94;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620275;1;129;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620286;1;60;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620293;1;114;300;No Vencido;0;Cerrado;
