NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007589829;01/03/2025 11:15:49;05/03/2025 09:27:30;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;687;Pendiente;01/03/2025 11:14:05;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007589829;05/03/2025 09:27:31;31/03/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;01/03/2025 11:14:05;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007590527;02/03/2025 09:06:46;02/03/2025 10:00:10;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;54;Cerrado;02/03/2025 09:06:46;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007590527;02/03/2025 10:00:11;02/03/2025 10:04:54;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;02/03/2025 09:06:46;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007590834;03/03/2025 10:06:44;03/03/2025 10:51:59;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;45;Cerrado;03/03/2025 10:06:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007590834;03/03/2025 10:52:00;03/03/2025 18:19:17;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;03/03/2025 10:06:44;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007591025;03/03/2025 17:10:50;05/03/2025 09:28:02;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;88;Pendiente;03/03/2025 17:08:08;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007591025;05/03/2025 09:28:03;31/03/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;03/03/2025 17:08:08;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007591338;04/03/2025 10:06:44;04/03/2025 10:17:53;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;11;Cerrado;04/03/2025 10:06:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007591338;04/03/2025 10:17:54;04/03/2025 20:22:31;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;04/03/2025 10:06:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007592045;05/03/2025 10:06:48;05/03/2025 10:10:42;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;4;Cerrado;05/03/2025 10:06:48;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007592045;05/03/2025 10:10:43;05/03/2025 11:57:45;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/03/2025 10:06:48;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592131;05/03/2025 11:20:14;05/03/2025 11:30:10;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;10;Cerrado;05/03/2025 11:20:14;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592131;05/03/2025 11:30:11;12/03/2025 12:52:48;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/03/2025 11:20:14;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592207;05/03/2025 12:00:40;05/03/2025 12:06:56;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;6;Cerrado;05/03/2025 12:00:40;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592207;05/03/2025 12:06:57;05/03/2025 12:15:11;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/03/2025 12:00:40;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592766;05/03/2025 16:36:46;05/03/2025 16:37:24;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;1;Cerrado;05/03/2025 16:36:46;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592766;05/03/2025 16:37:25;05/03/2025 16:40:38;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/03/2025 16:36:46;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592787;05/03/2025 17:15:34;05/03/2025 17:16:47;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;1;Cerrado;05/03/2025 17:15:34;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592787;05/03/2025 17:16:48;05/03/2025 17:21:19;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/03/2025 17:15:34;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592846;05/03/2025 17:41:51;05/03/2025 18:00:23;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Medio;19;Cerrado;05/03/2025 16:41:36;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592846;05/03/2025 18:00:24;06/03/2025 11:22:00;N2_DEVOPS_PCRM_TEF;Baja;Pendiente;NO;;Medio;0;Cerrado;05/03/2025 16:41:36;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592967;05/03/2025 20:05:52;06/03/2025 09:14:05;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;74;Cerrado;05/03/2025 20:03:51;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007592967;06/03/2025 09:14:06;31/03/2025 23:44:02;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/03/2025 20:03:51;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007593450;06/03/2025 10:06:46;06/03/2025 10:13:28;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;7;Cerrado;06/03/2025 10:06:46;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007593450;06/03/2025 10:13:29;06/03/2025 11:28:55;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;06/03/2025 10:06:46;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007593922;06/03/2025 15:30:53;06/03/2025 16:40:43;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;70;Cerrado;06/03/2025 15:27:22;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007593922;06/03/2025 16:40:44;26/03/2025 22:28:43;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;06/03/2025 15:27:22;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594220;06/03/2025 17:14:42;06/03/2025 17:31:50;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;17;Cerrado;06/03/2025 17:14:42;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594220;06/03/2025 17:31:51;06/03/2025 17:43:51;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;06/03/2025 17:14:42;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594244;06/03/2025 17:51:06;06/03/2025 17:54:07;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;3;Cerrado;06/03/2025 17:42:40;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594244;06/03/2025 17:54:08;31/03/2025 23:45:14;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;06/03/2025 17:42:40;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007594489;06/03/2025 22:16:44;06/03/2025 22:48:53;N2_TIENDA_EVERIS;Critica;Resolved;NO;;Alto;32;Cerrado;06/03/2025 22:16:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007594503;06/03/2025 23:01:47;06/03/2025 23:16:05;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;15;Cerrado;06/03/2025 23:01:47;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594727;07/03/2025 08:27:45;07/03/2025 09:11:57;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;07/03/2025 08:27:45;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007594727;07/03/2025 09:11:58;07/03/2025 09:25:47;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/03/2025 08:27:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007594816;07/03/2025 10:06:45;07/03/2025 10:08:51;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;2;Cerrado;07/03/2025 10:06:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007594816;07/03/2025 10:08:52;07/03/2025 10:53:33;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 10:06:45;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007595183;07/03/2025 11:35:49;07/03/2025 12:01:42;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;0;Cerrado;07/03/2025 11:31:33;44;03_2025;
